country,year,population,gdp,co2,co2_growth_abs,co2_growth_prct,co2_per_unit_energy,cement_co2,coal_co2,flaring_co2,gas_co2,oil_co2,primary_energy_consumption,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_co2
United Kingdom,1907,44107218,343554129920,473.568,20.218,4.46,,,469.923,,,3.646,,,17.13,,,3.05,16.41
United Kingdom,1908,44500831,329209151488,461.964,-11.604,-2.45,,,457.846,,,4.118,,,17.44,,,3.2,16.64
United Kingdom,1909,44856102,336437641216,466.086,4.122,0.89,,,461.796,,,4.291,,,16.94,,,3.19,16.14
United Kingdom,1910,45172503,346661683200,469.732,3.646,0.78,,,465.592,,,4.14,,,16.3,,,2.88,15.52
United Kingdom,1911,45449499,356440244224,481.351,11.619,2.47,,,476.969,,,4.382,,,16.44,,,2.87,15.62
United Kingdom,1912,45686552,361318416384,455.886,-25.465,-5.29,,,450.921,,,4.965,,,14.83,,,3.17,14.12
United Kingdom,1913,45883117,374869590016,498.322,42.436,9.31,,,492.471,,,5.851,,,15.02,,,3.22,14.27
United Kingdom,1914,46080527,374424403968,483.183,-15.14,-3.04,,,475.433,,,7.749,,,16.12,,,4.17,15.25
United Kingdom,1915,46278785,400331276288,489.481,6.298,1.3,,,482.428,,,7.053,,,16.67,,,3.58,15.66
United Kingdom,1916,46477896,404764819456,507.072,17.591,3.59,,,501.66,,,5.412,,,16.09,,,2.52,15.03
United Kingdom,1917,46677862,403910295552,501.169,-5.903,-1.16,,,491.262,,,9.908,,,15.14,,,4.15,14.21
United Kingdom,1918,46872154,401942249472,466.849,-34.321,-6.85,,,450.976,,,15.872,,,14.11,,,6.49,13.42
United Kingdom,1919,47008451,353891057664,456.131,-10.717,-2.3,,,447.58,,,8.552,,,16.57,,,3.13,15.13
United Kingdom,1920,47086632,328542945280,470.751,14.619,3.21,,,470.751,,,,,,15.12,,,,13.42
United Kingdom,1921,47106576,299337023488,319.805,-150.946,-32.06,,,318.871,,,0.934,,,12.01,,,0.24,10.4
United Kingdom,1922,47068160,327953448960,428.223,108.418,33.9,,,426.592,,,1.63,,,15.47,,,0.38,13.27
United Kingdom,1923,46971263,338349850624,454.893,26.67,6.23,,,452.207,,,2.686,,,14.44,,,0.57,12.43
United Kingdom,1924,46874566,352313245696,475.983,21.09,4.64,,,472.136,,,3.847,,,15.04,,,0.82,12.96
United Kingdom,1925,46778068,369438752768,449.657,-26.326,-5.53,,,445.238,,,4.419,,,14.19,,,0.9,12.11
United Kingdom,1926,46681768,355885383680,246.371,-203.286,-45.21,,,241.535,,,4.836,,,7.87,,,0.99,6.76
United Kingdom,1927,46585667,384535592960,466.735,220.364,89.44,,,460.382,,,6.353,,,13.75,,,1.18,11.72
United Kingdom,1928,46489763,389190549504,437.64,-29.095,-6.23,,2.173,431.198,,,4.269,,6.12,13.1,,,0.78,11.04
United Kingdom,1929,46459696,400634773504,460.674,23.034,5.26,,2.355,454.713,,,3.605,,6.4,12.96,,,0.6,10.83
United Kingdom,1930,46495659,397795819520,441.074,-19.6,-4.25,,2.526,434.847,,,3.701,,7.12,13.58,,,0.64,11.24
United Kingdom,1931,46597850,377346064384,412.212,-28.861,-6.54,,2.958,406.554,,,2.7,,9.58,14.42,,,0.48,11.76
United Kingdom,1932,46766464,380224995328,395.9,-16.313,-3.96,,2.137,390.766,,,2.997,,8.66,15.58,,,0.56,12.53
United Kingdom,1933,47001700,391279706112,392.155,-3.745,-0.95,,2.21,386.647,,,3.298,,9.27,14.74,,,0.56,11.79
United Kingdom,1934,47238120,417147387904,423.204,31.049,7.92,,2.609,416.611,,,3.983,,9.16,14.54,,,0.64,11.7
United Kingdom,1935,47475729,433247780864,429.107,5.903,1.39,,2.991,422.283,,,3.833,,9.33,14.16,,,0.57,11.3
United Kingdom,1936,47714534,452919230464,453.796,24.689,5.75,,3.311,446.191,,,4.294,,8.55,13.63,,,0.59,10.88
United Kingdom,1937,47954539,468681293824,468.131,14.335,3.16,,3.609,460.316,,,4.206,,8.85,13.33,,,0.51,10.5
United Kingdom,1938,48195752,474370080768,448.94,-19.191,-4.1,,3.903,439.801,,,5.236,,10.14,13.65,,,0.66,10.7
United Kingdom,1939,48426919,479046172672,452.456,3.516,0.78,,,447.352,,,5.104,,,13.05,,,0.61,10.19
United Kingdom,1940,48647946,527013740544,475.144,22.687,5.01,,,470.894,,,4.25,,,12.43,,,0.49,9.8
United Kingdom,1941,48858739,575024005120,469.651,-5.492,-1.16,,3.587,463.093,,,2.972,,8.3,11.94,,,0.34,9.47
United Kingdom,1942,49059203,589318389760,468.9,-0.752,-0.16,,3.645,463.36,,0.004,1.891,,9.52,11.89,,0,0.23,9.49
United Kingdom,1943,49249240,602251395072,454.82,-14.08,-3,,3.5,449.445,,,1.876,,10.08,11.49,,,0.21,9.05
United Kingdom,1944,49440013,578535817216,442.025,-12.796,-2.81,,2.29,437.551,,0.004,2.18,,10.12,11.33,,0,0.21,8.66
United Kingdom,1945,49631526,553149923328,417.624,-24.4,-5.52,,2.035,412.929,,0.004,2.656,,8.87,13.8,,0,0.26,9.84
United Kingdom,1946,49823780,529131962368,436.128,18.504,4.43,,3.304,427.12,,,5.705,,9.12,13.23,,,0.5,9.41
United Kingdom,1947,50016779,521286516736,461.269,25.141,5.76,,3.496,451.922,,,5.851,,8.11,12.51,,,0.48,8.99
United Kingdom,1948,50210526,537800540160,475.563,14.294,3.1,,4.278,457.751,,,13.535,,8.29,12.29,,,1.01,8.8
United Kingdom,1949,50410257,557859471360,485.109,9.546,2.01,,4.63,463.045,,,17.433,,7.96,13.07,,,1.3,9.25
United Kingdom,1950,50616020,554454745088,500.792,15.683,3.23,,4.899,453.925,,,41.968,,7.33,11.77,,,2.55,8.34
United Kingdom,1951,50601924,570992689152,545.253,44.461,8.88,,5.135,486.055,,0.015,54.048,,6.78,11.97,,0,3.1,8.55
United Kingdom,1952,50651272,570010304512,528.706,-16.547,-3.03,,5.593,469.747,,0.018,53.347,,6.93,11.72,,0,2.9,8.18
United Kingdom,1953,50750980,592393404416,540.211,11.505,2.18,,5.633,478.419,,0.022,56.136,,6.3,11.83,,0,2.87,8.13
United Kingdom,1954,50890912,616540930048,553.01,12.799,2.37,,6.007,483.959,,0.033,63.01,,6.19,11.98,,0.01,3.05,8.14
United Kingdom,1955,51063908,638913806336,576.952,23.942,4.33,,6.287,499.933,,0.026,70.706,,5.85,11.43,,0,3.06,7.75
United Kingdom,1956,51265888,646914572288,574.324,-2.628,-0.46,,6.411,494.885,,0.037,72.991,,5.51,10.77,,0.01,2.91,7.25
United Kingdom,1957,51495704,657223974912,570.714,-3.609,-0.63,,6.007,482.582,,0.062,82.063,,4.91,10.31,,0.01,3.13,6.97
United Kingdom,1958,51754668,655877079040,556.316,-14.398,-2.52,,5.858,458.868,,0.117,91.472,,4.52,9.65,,0.02,3.35,6.61
United Kingdom,1959,52045664,682390126592,546.606,-9.71,-1.75,,6.32,425.559,,0.136,114.592,,4.35,8.6,,0.02,3.94,6.17
United Kingdom,1960,52370592,721686167552,584.02,37.414,6.84,,6.673,448.052,,0.15,129.145,,4.24,8.7,,0.02,4.13,6.22
United Kingdom,1961,52727760,745529212928,588.615,4.595,0.79,,7.105,442.882,,0.15,138.477,,4.33,8.96,,0.02,4.18,6.25
United Kingdom,1962,53109400,753069260800,592.932,4.317,0.73,,7.043,437.313,,0.216,148.359,,3.99,8.87,,0.02,4.16,6.08
United Kingdom,1963,53500724,782013366272,603.386,10.454,1.76,,6.949,439.307,,0.289,156.841,,3.74,8.6,,0.03,4.12,5.87
United Kingdom,1964,53882752,823416717312,607.866,4.48,0.74,,8.384,426.243,,0.513,172.726,,4.07,8.17,,0.04,4.2,5.61
United Kingdom,1965,54240856,844870778880,622.112,14.246,2.34,0.269,8.384,422.269,,1.685,189.773,2316.225,3.87,7.98,,0.14,4.3,5.5
United States,1800,6000000,,0.253,,,,,0.253,,,,,,0.9,,,,0.9
United States,1801,6113782,,0.267,0.015,5.8,,,0.267,,,,,,0.96,,,,0.96
United States,1802,6229723,,0.289,0.022,8.22,,,0.289,,,,,,0.79,,,,0.79
United States,1803,6347862,,0.297,0.007,2.53,,,0.297,,,,,,0.94,,,,0.94
United States,1804,6468241,,0.333,0.037,12.35,,,0.333,,,,,,0.97,,,,0.97
United States,1805,6590903,,0.341,0.007,2.2,,,0.341,,,,,,1.02,,,,1.02
United States,1806,6715891,,0.333,-0.007,-2.15,,,0.333,,,,,,0.95,,,,0.95
United States,1807,6843249,,0.377,0.044,13.19,,,0.377,,,,,,1.02,,,,1.02
United States,1808,6973023,,0.392,0.015,3.88,,,0.392,,,,,,1.12,,,,1.12
United States,1809,7105258,,0.403,0.011,2.8,,,0.403,,,,,,1.15,,,,1.15
United States,1810,7302908,,0.418,0.015,3.64,,,0.418,,,,,,1.12,,,,1.12
United States,1811,7502686,,0.447,0.029,7.02,,,0.447,,,,,,1.13,,,,1.13
United States,1812,7728031,,0.484,0.037,8.2,,,0.484,,,,,,1.18,,,,1.18
United States,1813,7980135,,0.52,0.037,7.58,,,0.52,,,,,,1.26,,,,1.26
United States,1814,8240464,,0.561,0.04,7.75,,,0.561,,,,,,1.33,,,,1.33
United States,1815,8509285,,0.601,0.04,7.19,,,0.601,,,,,,1.38,,,,1.38
United States,1816,8786876,,0.663,0.062,10.37,,,0.663,,,,,,1.39,,,,1.39
United States,1817,9073523,,0.718,0.055,8.29,,,0.718,,,,,,1.45,,,,1.45
United States,1818,9369520,,0.78,0.062,8.67,,,0.78,,,,,,1.57,,,,1.57
United States,1819,9667277,,0.762,-0.018,-2.35,,,0.762,,,,,,1.53,,,,1.53
United States,1820,9966626,26689673216,0.791,0.029,3.85,,,0.791,,,,,,1.56,,,,1.56
United States,1821,10267384,27963713536,0.828,0.037,4.63,,,0.828,,,,,,1.61,,,,1.61
United States,1822,10569360,29657565184,0.865,0.037,4.42,,,0.865,,,,,,1.62,,,,1.62
United States,1823,10872345,30226765824,0.901,0.037,4.24,,,0.901,,,,,,1.59,,,,1.59
United States,1824,11184015,31981950976,1.015,0.114,12.6,,,1.015,,,,,,1.73,,,,1.73
United States,1825,11504621,33619607552,1.136,0.121,11.91,,,1.136,,,,,,1.87,,,,1.87
United States,1826,11834416,34809626624,1.315,0.18,15.81,,,1.315,,,,,,2.14,,,,2.14
United States,1827,12173666,35893989376,1.447,0.132,10.03,,,1.447,,,,,,2.2,,,,2.2
United States,1828,12522641,36860850176,1.594,0.147,10.13,,,1.594,,,,,,2.39,,,,2.39
United States,1829,12879737,36568666112,1.795,0.202,12.64,,,1.795,,,,,,2.7,,,,2.7
United States,1830,13245133,40238456832,2.088,0.293,16.33,,,2.088,,,,,,2.34,,,,2.34
United States,1831,13619015,44058066944,2.264,0.176,8.42,,,2.264,,,,,,2.68,,,,2.68
United States,1832,14001568,47056560128,3.023,0.758,33.5,,,3.023,,,,,,3.55,,,,3.55
United States,1833,14392986,50149629952,3.528,0.506,16.73,,,3.528,,,,,,4.06,,,,4.06
United States,1834,14795346,49144815616,3.382,-0.147,-4.15,,,3.382,,,,,,3.82,,,,3.82
United States,1835,15208954,52437618688,4.316,0.934,27.63,,,4.316,,,,,,4.77,,,,4.77
United States,1836,15634125,54660300800,4.73,0.414,9.59,,,4.73,,,,,,4.51,,,,4.51
United States,1837,16071181,54343589888,5.305,0.575,12.16,,,5.305,,,,,,5.07,,,,5.07
United States,1838,16520455,55243120640,5.031,-0.275,-5.18,,,5.031,,,,,,4.66,,,,4.66
United States,1839,16991513,59390148608,5.518,0.487,9.69,,,5.518,,,,,,4.94,,,,4.94
United States,1840,17485246,57903947776,5.873,0.355,6.44,,,5.873,,,,,,4.94,,,,4.94
United States,1841,18002579,58728366080,6.214,0.341,5.8,,,6.214,,,,,,5.07,,,,5.07
United States,1842,18544472,60163727360,6.918,0.703,11.32,,,6.918,,,,,,5.34,,,,5.34
United States,1843,19111919,63127605248,7.764,0.846,12.24,,,7.764,,,,,,5.84,,,,5.84
United States,1844,19696730,68682588160,9.307,1.543,19.87,,,9.307,,,,,,6.58,,,,6.58
United States,1845,20299435,71880056832,11.205,1.898,20.39,,,11.205,,,,,,7.22,,,,7.22
United States,1846,20920583,74456424448,12.71,1.506,13.44,,,12.71,,,,,,8.06,,,,8.06
United States,1847,21560737,78625611776,15.07,2.36,18.56,,,15.07,,,,,,8.74,,,,8.74
United States,1848,22220480,82933096448,16.785,1.715,11.38,,,16.785,,,,,,9.66,,,,9.66
United States,1849,22899875,82996215808,18.221,1.436,8.56,,,18.221,,,,,,9.93,,,,9.93
United States,1850,23599506,85638316032,19.793,1.572,8.63,,,19.793,,,,,,10.05,,,,10.05
United States,1851,24334712,92211322880,24.633,4.84,24.45,,,24.633,,,,,,12.39,,,,12.39
United States,1852,25092277,100197810176,26.791,2.158,8.76,,,26.791,,,,,,12.91,,,,12.91
United States,1853,25872879,110970552320,30.162,3.371,12.58,,,30.162,,,,,,13.89,,,,13.89
United States,1854,26677755,114357379072,33.159,2.997,9.94,,,33.159,,,,,,13,,,,13
United States,1855,27507660,115306487808,38.161,5.001,15.08,,,38.161,,,,,,14.67,,,,14.67
United States,1856,28363372,121205907456,40.037,1.876,4.92,,,40.037,,,,,,14.44,,,,14.44
United States,1857,29245692,122030284800,41.055,1.019,2.54,,,41.055,,,,,,14.67,,,,14.67
United States,1858,30155449,126084341760,41.649,0.594,1.45,,,41.649,,,,,,14.66,,,,14.66
United States,1859,31050019,133003075584,45.32,3.671,8.81,,,45.32,,,,,,15.04,,,,15.04
United States,1860,31927846,140151914496,47.438,2.118,4.67,,,47.236,,,0.202,,,14.3,,,73.65,14.35
United States,1861,32787298,140904349696,45.679,-1.759,-3.71,,,44.818,,,0.861,,,12.92,,,91.48,13.14
United States,1862,33626668,149041971200,47.449,1.77,3.87,,,46.199,,,1.249,,,13.1,,,89.31,13.4
United States,1863,34444166,162622111744,54.81,7.361,15.51,,,53.744,,,1.066,,,14.27,,,82.44,14.51
United States,1864,35281525,172058509312,58.657,3.847,7.02,,,57.792,,,0.865,,,14.24,,,77.88,14.41
United States,1865,36139228,167081476096,58.822,0.165,0.28,,,57.8,,,1.022,,,13.41,,,77.43,13.61
United States,1866,37017769,169592864768,59.232,0.41,0.7,,,57.763,,,1.469,,,13.01,,,75.25,13.28
United States,1867,37917653,179172491264,72.866,13.634,23.02,,,71.499,,,1.367,,,15.03,,,68.83,15.25
United States,1868,38839399,185632047104,82.352,9.486,13.02,,,80.861,,,1.491,,,16.55,,,65.12,16.78
United States,1869,39776936,194685255680,93.696,11.344,13.77,,,91.97,,,1.726,,,17.74,,,65.98,17.98
United States,1870,40730489,193277591552,98.62,4.924,5.26,,,96.572,,,2.048,,,18.24,,,65.35,18.52
United States,1871,41700283,202148970496,103.021,4.4,4.46,,,101.002,,,2.019,,,17.94,,,61.49,18.2
United States,1872,42686547,210342264832,126.305,23.285,22.6,,,123.894,,,2.411,,,19.9,,,65.17,20.16
United States,1873,43689508,220907880448,139.507,13.201,10.45,,,135.656,,,3.851,,,20.56,,,67.89,20.97
United States,1874,44716018,219512012800,134.297,-5.21,-3.73,,,129.973,,,4.324,,,21.07,,,69.21,21.56
United States,1875,45766631,230981042176,135.748,1.451,1.08,,,132.318,,,3.43,,,19.75,,,58.72,20.09
United States,1876,46841911,233741795328,132.82,-2.928,-2.16,,,129.336,,,3.484,,,19.05,,,53.25,19.37
United States,1877,47942438,241295491072,147.176,14.356,10.81,,,141.998,,,5.177,,,20.57,,,58.62,21.05
United States,1878,49068804,251432419328,143.904,-3.272,-2.22,,,137.847,,,6.057,,,19.85,,,60.26,20.43
United States,1879,50222152,282359398400,175.469,31.565,21.94,,,167.606,,,7.863,,,22.58,,,62.06,23.24
United States,1880,51403129,315651588096,198.684,23.215,13.23,,0,188.3,,,10.384,,100,22.46,,,67.53,23.27
United States,1881,52612396,326883213312,210.193,11.509,5.79,,0,199.278,,,10.915,,100,23.03,,,63.26,23.82
United States,1882,53850630,347742863360,235.394,25.201,11.99,,0,223.262,,0.165,11.967,,100,24.46,,100,63.14,25.26
United States,1883,55118525,356232986624,253.883,18.489,7.85,,0,244.495,,0.381,9.006,,100,25.1,,100,54.53,25.62
United States,1884,56416253,362653646848,267.59,13.707,5.4,,0,257.301,,1.172,9.116,,100,26.18,,100,49.72,26.7
United States,1885,57744514,365398851584,272.162,4.573,1.71,,0,260.313,,3.715,8.134,,100,26.37,,100,42.88,26.96
United States,1886,59104027,376420564992,287.463,15.301,5.62,,0,269.062,,7.676,10.725,,100,27.02,,100,49.12,28.03
United States,1887,60495526,393366405120,307.381,19.918,6.93,,0.001,284.825,,11.787,10.768,,100,27.35,,100,45.84,28.55
United States,1888,61919765,391556464640,373.875,66.494,21.63,,0.001,346.574,,16.774,10.527,,100,30.11,,100,42.81,31.36
United States,1889,63326138,415860031488,335.542,-38.333,-10.25,,0.001,309.777,,12.227,13.538,,100,26.91,,100,47.64,28.15
United States,1890,64713188,421879382016,401.747,66.205,19.73,,0.001,372.27,,11.688,17.789,,100,29.73,,100,51.32,30.94
United States,1891,66079404,440079351808,427.425,25.677,6.39,,0.001,397.225,,8.947,21.251,,100,30.34,,100,52.04,31.45
United States,1892,67423217,482816884736,450.449,23.025,5.39,,0.001,423.045,,7.775,19.628,,100,32,,100,48.81,32.88
United States,1893,68743000,459473420288,454.095,3.646,0.81,,0.001,428.105,,7.288,18.701,,100,32.83,,100,43.94,33.55
United States,1894,70088593,446220992512,425.05,-29.044,-6.4,,0.001,399.376,,6.698,18.976,,100,29.53,,100,45.49,30.34
United States,1895,71460501,500098695168,479.948,54.898,12.92,,0.001,452.372,,7.042,20.533,,100,31.64,,100,42.3,32.31
United States,1896,72859236,489991405568,480.882,0.934,0.19,,0.001,450.196,,6.848,23.838,,100,30.54,,100,45.34,31.35
United States,1897,74285324,536744984576,500.287,19.405,4.04,,0.001,469.465,,7.288,23.534,,100,30.42,,100,42.37,31.15
United States,1898,75739298,547964944384,545.321,45.034,9,,0.001,515.353,,8.46,21.508,,100,31.64,,100,37.61,32.19
United States,1899,77231772,597660532736,625.534,80.213,14.71,,0.001,592.451,,10.904,22.178,,100,33.28,,100,36.93,33.8
United States,1900,78763706,613998133248,662.738,37.204,5.95,,0.001,626.544,,11.542,24.651,,100,33.45,,100,36.61,33.95
United States,1901,80336086,683106041856,721.528,58.789,8.87,,0.002,681.541,,12.861,27.125,,100,35.33,,100,36.28,35.78
United States,1902,81949920,690126913536,764.496,42.968,5.96,,0.002,715.931,,13.692,34.87,,100,36.28,,99.97,43.14,36.97
United States,1903,83606240,723766345728,894.407,129.911,16.99,,0.003,840.042,,14.524,39.839,,100,38.96,,99.97,46.55,39.64
United States,1904,85296008,714621845504,882.057,-12.349,-1.38,,0.003,818.27,,15.162,46.789,,100,37.73,,99.98,48.68,38.66
United States,1905,87019897,767532728320,986.482,104.425,11.84,,0.003,913.479,,17.166,53.853,,100,39.49,,99.98,55.49,40.6
United States,1906,88778597,855994269696,1035.471,48.989,4.97,,0.004,964.05,,19.016,50.274,,100,39.63,,99.94,51.33,40.58
United States,1907,90572810,869070536704,1203.861,168.39,16.26,,0.005,1115.249,,19.866,66.688,,100,40.65,,99.94,55.82,41.72
United States,1908,92403252,799355568128,1052.813,-151.049,-12.55,,0.005,959.763,,19.665,71.547,,4.06,36.55,,99.94,55.54,37.92
United States,1909,94167861,890110017536,1165.706,112.893,10.72,,0.006,1066.609,,23.508,73.236,,5.12,39.12,,99.94,54.49,40.38
United States,1910,95863718,893975396352,1271.582,105.876,9.08,,0.007,1160.396,,24.901,83.931,,5.11,40.63,,99.94,58.33,42
United States,1911,97487822,917451767808,1258.667,-12.916,-1.02,,0.007,1143.128,,25.087,88.17,,4.78,39.39,,97.55,57.78,40.83
United States,1912,99037086,954787430400,1343.565,84.899,6.75,,0.007,1224.395,,27.495,89.321,,4.2,40.27,,97.1,56.95,41.62
United States,1913,100508338,986598473728,1442.542,98.977,7.37,,0.008,1304.578,,28.458,107.077,,4.08,39.79,,96.15,58.94,41.31
United States,1914,102001413,905134473216,1317.98,-124.562,-8.63,,0.008,1172.136,,28.946,114.617,,5.41,39.73,,96.05,61.74,41.6
United States,1915,103516631,925041164288,1367.697,49.717,3.77,,0.008,1213.597,,30.741,120.93,,4.81,41.94,,96.47,61.34,43.77
United States,1916,105054323,1046397583360,1518.981,151.284,11.06,,0.008,1345.443,,36.834,133.981,,4.53,43.16,,95.98,62.41,45.03
United States,1917,106614820,1014196338688,1670.971,151.99,10.01,,0.008,1481.645,,38.882,147.941,,5.61,45.65,,95.98,61.94,47.37
United States,1918,108135496,1099047305216,1747.718,76.748,4.59,,0.006,1551.136,,35.259,159.19,,5.33,48.54,,96.55,65.08,50.23
United States,1919,109687474,1102169636864,1479.159,-268.559,-15.37,,0.007,1261.251,,36.482,179.217,,5.8,46.68,,96.14,65.65,49.06
United States,1920,111271341,1085154983936,1738.246,259.087,17.52,,0.009,1465.534,,39.71,230.645,,5.96,47.09,,95.26,65.72,49.56
United States,1921,112887696,1054213668864,1423.669,-314.577,-18.1,,0.009,1142.651,,32.961,246.36,,6.77,43.04,,94.2,64.11,46.28
United States,1922,114537147,1105913446400,1435.758,12.09,0.85,,0.01,1112.892,,37.948,282.488,,5.29,40.36,,94.62,66.26,44.5
United States,1923,116220314,1244263743488,1896.736,460.977,32.11,,0.012,1509.469,,50.127,334.413,,5.89,48.19,,95.43,70.62,51.81
United States,1924,117928215,1274653966336,1698.32,-198.416,-10.46,,0.013,1313.207,,56.829,325.557,,6.16,41.84,,95.18,69.14,46.25
United States,1925,119661215,1296540106752,1758.098,59.778,3.52,,14.119,1340.481,,59.174,341.244,,98.45,42.71,,92.57,69.24,47.35
United States,1926,121419682,1372770926592,1905.959,147.861,8.41,,14.416,1477.933,,65.336,345.266,,98.4,48.18,,94.5,70.36,52.29
United States,1927,123203991,1378144616448,1862.746,-43.213,-2.27,,14.974,1376.693,,71.939,396.207,,97.51,41.1,,94.64,73.66,46.79
United States,1928,125014520,1385247277056,1830.87,-31.876,-1.71,,15.322,1330.158,,78.054,404.402,,43.14,40.41,,94.47,73.58,46.2
United States,1929,126654267,1461345452032,1963.414,132.544,7.24,,14.903,1404.59,,95.462,445.598,,40.52,40.02,,92.78,73.92,46.14
